favorites,retweets,tweet_id
0,35,667550904950915073
0,33,667550882905632768
5864,2330,667549055577362432
337,127,667546741521195010
878,533,667544320556335104
208,67,667538891197542400
829,551,667534815156183040
474,245,667530908589760512
1719,1131,667524857454854144
370,196,667517642048163840
6857,2167,667509364010450944
538,223,667502640335572993
527,276,667495797102141441
537,232,667491009379606528
259,100,667470559035432960
194,60,667455448082227200
317,91,667453023279554560
790,591,667443425659232256
452,242,667437278097252352
307,84,667435689202614272
473,221,667405339315146752
198,58,667393430834667520
369,167,667369227918143488
498,245,667211855547486208
621,264,667200525029539841
390,109,667192066997374976
749,422,667188689915760640
14432,6295,667182792070062081
192,55,667177989038297088
613,467,667176164155375616
246,84,667174963120574464
222,91,667171260800061440
2712,1156,667165590075940865
259,62,667160273090932737
48139,17353,667152164079423490
4641,2240,667138269671505920
331,128,667119796878725120
336,129,667090893657276420
406,124,667073648344346624
84,14,667070482143944705
167,48,667065535570550784
220,55,667062181243039745
185,51,667044094246576128
451,225,667012601033924608
247,95,666996132027977728
2566,991,666983947667116034
825,559,666837028449972224
217,80,666835007768551424
255,97,666826780179869698
521,253,666817836334096384
242,94,666804364988780544
765,488,666786068205871104
388,198,666781792255496192
350,175,666776908487630848
238,66,666739327293083650
432,219,666701168228331520
189,47,666691418707132416
1121,628,666649482315059201
233,83,666644823164719104
518,208,666454714377183233
105,20,666447344410484738
125,48,666437273139982337
165,53,666435652385423360
316,196,666430724426358785
165,83,666428276349472768
316,111,666421158376562688
123,45,666418789513326592
441,323,666411507551481857
107,40,666407126856765440
165,84,666396247373291520
186,92,666373753744588802
770,564,666362758909284353
217,71,666353288456101888
288,133,666345417576210432
196,90,666337882303524864
494,352,666293911632134144
146,64,666287406224695296
174,76,666273097616637952
102,35,666268910803644416
14148,6474,666104133288665088
80,12,666102155909144576
153,67,666099513787052032
163,72,666094000022159362
116,44,666082916733198337
318,162,666073100786774016
145,59,666071193221509120
470,215,666063827256086533
110,57,666058600524156928
292,140,666057090499244032
430,242,666055525042405380
1207,841,666051853826850816
132,59,666050758794694657
108,41,666049248165822465
295,139,666044226329800704
124,43,666033412701032449
128,47,666029285002620928
2538,507,666020888022790149
6078,1742,758740312047005698
2302,857,676957860086095872
